"SubNo","TrialNo","Mapping","State","Resp","Acc","Reward","Balance","Condition","RewardedOrNot"
"15",146,"1","1","1","1",0.025,5.975,"test","1"
"15",147,"1","0","1","0",0,5.975,"test","0"
"15",148,"1","1","0","0",0,5.975,"test","0"
"15",149,"1","1","1","1",0.025,6,"test","1"
"15",150,"1","1","1","1",0.025,6.025,"test","1"
"15",151,"1","0","1","0",0,6.025,"test","0"
"15",152,"1","1","0","0",0,6.025,"test","0"
"15",153,"1","0","1","0",0,6.025,"test","0"
"15",154,"1","1","0","0",0,6.025,"test","0"
"15",155,"1","1","0","0",0,6.025,"test","0"
"15",156,"1","0","1","0",0,6.025,"test","0"
"15",157,"1","1","0","0",0,6.025,"test","0"
"15",158,"1","0","1","0",0,6.025,"test","0"
"15",159,"1","1","0","0",0,6.025,"test","0"
"15",160,"1","1","0","0",0,6.025,"test","0"
"15",161,"1","0","1","0",0,6.025,"test","0"
"15",162,"1","0","0","1",0.025,6.05,"test","1"
"15",163,"1","0","1","0",0,6.05,"test","0"
"15",164,"1","1","0","0",0,6.05,"test","0"
"15",165,"1","0","1","0",0,6.05,"test","0"
"15",166,"1","0","0","1",0.025,6.075,"test","1"
"15",167,"1","0","1","0",0,6.075,"test","0"
"15",168,"1","0","1","0",0,6.075,"test","0"
"15",169,"1","0","0","1",0.025,6.1,"test","1"
"15",170,"1","1","0","0",0,6.1,"test","0"
"15",171,"1","0","1","0",0,6.1,"test","0"
"15",172,"1","0","0","1",0.025,6.125,"test","1"
"15",173,"1","0","0","1",0.025,6.15,"test","1"
"15",174,"1","1","1","1",0.025,6.175,"test","1"
"15",175,"1","1","1","1",0.025,6.2,"test","1"
"15",176,"1","1","1","1",0.025,6.225,"test","1"
"15",177,"1","0","1","0",0,6.225,"test","0"
"15",178,"1","1","0","0",0,6.225,"test","0"
"15",179,"1","1","1","1",0.025,6.25,"test","1"
"15",180,"1","0","1","0",0,6.25,"test","0"
"15",181,"1","0","1","0",0,6.25,"test","0"
"15",182,"1","0","1","0",0,6.25,"test","0"
"15",183,"1","0","0","1",0.025,6.275,"test","1"
"15",184,"1","0","1","0",0,6.275,"test","0"
"15",185,"1","0","1","0",0,6.275,"test","0"
"15",186,"1","1","0","0",0,6.275,"test","0"
"15",187,"1","1","1","1",0.025,6.3,"test","1"
"15",188,"1","1","0","0",0,6.3,"test","0"
"15",189,"1","0","1","0",0,6.3,"test","0"
"15",190,"1","0","1","0",0,6.3,"test","0"
"15",191,"1","0","0","1",0.025,6.325,"test","1"
"15",192,"1","1","0","0",0,6.325,"test","0"
"15",193,"1","1","1","1",0.025,6.35,"test","1"
"15",194,"1","0","1","0",0,6.35,"test","0"
"15",195,"1","1","0","0",0,6.35,"test","0"
"15",196,"1","1","1","1",0.025,6.375,"test","1"
"15",197,"1","1","0","0",0,6.375,"test","0"
"15",198,"1","1","0","0",0,6.375,"test","0"
"15",199,"1","1","1","1",0.025,6.4,"test","1"
"15",200,"1","1","1","1",0.025,6.425,"test","1"
"16",1,"0","0","0","1",0.025,4.025,"test","1"
"16",2,"0","1","0","0",0,4.025,"test","0"
"16",3,"0","0","0","1",0.025,4.05,"test","1"
"16",4,"0","0","1","0",0,4.05,"test","0"
"16",5,"0","1","0","0",0,4.05,"test","0"
"16",6,"0","1","0","0",0,4.05,"test","0"
"16",7,"0","0","1","0",0,4.05,"test","0"
"16",8,"0","1","0","0",0,4.05,"test","0"
"16",9,"0","1","1","1",0.025,4.075,"test","1"
"16",10,"0","1","1","1",0.025,4.1,"test","1"
"16",11,"0","1","1","1",0.025,4.125,"test","1"
"16",12,"0","0","1","0",0,4.125,"test","0"
"16",13,"0","1","1","1",0.025,4.15,"test","1"
"16",14,"0","0","0","1",0.025,4.175,"test","1"
"16",15,"0","1","1","1",0.025,4.2,"test","1"
"16",16,"0","0","0","1",0.025,4.225,"test","1"
"16",17,"0","1","0","0",0,4.225,"test","0"
"16",18,"0","0","0","1",0.025,4.25,"test","1"
"16",19,"0","1","0","0",0,4.25,"test","0"
"16",20,"0","1","0","0",0,4.25,"test","0"
"16",21,"0","1","1","1",0.025,4.275,"test","1"
"16",22,"0","1","1","1",0.025,4.3,"test","1"
"16",23,"0","0","0","1",0.025,4.325,"test","1"
"16",24,"0","0","0","1",0.025,4.35,"test","1"
"16",25,"0","1","0","0",0,4.35,"test","0"
"16",26,"0","1","1","1",0.025,4.375,"test","1"
"16",27,"0","1","1","1",0.025,4.4,"test","1"
"16",28,"0","0","0","1",0.025,4.425,"test","1"
"16",29,"0","0","0","1",0.025,4.45,"test","1"
"16",30,"0","1","0","0",0,4.45,"test","0"
"16",31,"0","1","1","1",0.025,4.475,"test","1"
"16",32,"0","1","0","0",0,4.475,"test","0"
"16",33,"0","0","0","1",0.025,4.5,"test","1"
"16",34,"0","0","0","1",0.025,4.525,"test","1"
"16",35,"0","1","0","0",0,4.525,"test","0"
"16",36,"0","1","1","1",0.025,4.55,"test","1"
"16",37,"0","1","1","1",0.025,4.575,"test","1"
"16",38,"0","0","0","1",0.025,4.6,"test","1"
"16",39,"0","0","0","1",0.025,4.625,"test","1"
"16",40,"0","1","1","1",0.025,4.65,"test","1"
"16",41,"0","1","1","1",0.025,4.675,"test","1"
"16",42,"0","0","1","0",0,4.675,"test","0"
"16",43,"0","1","1","1",0.025,4.7,"test","1"
"16",44,"0","0","0","1",0.025,4.725,"test","1"
"16",45,"0","1","0","0",0,4.725,"test","0"
"16",46,"0","1","1","1",0.025,4.75,"test","1"
"16",47,"0","0","1","0",0,4.75,"test","0"
"16",48,"0","1","1","1",0.025,4.775,"test","1"
"16",49,"0","0","0","1",0.025,4.8,"test","1"
"16",50,"0","1","0","0",0,4.8,"test","0"
"16",51,"0","1","1","1",0.025,4.825,"test","1"
"16",52,"0","0","0","1",0.025,4.85,"test","1"
"16",53,"0","1","0","0",0,4.85,"test","0"
"16",54,"0","0","1","0",0,4.85,"test","0"
"16",55,"0","0","0","1",0.025,4.875,"test","1"
"16",56,"0","0","0","1",0.025,4.9,"test","1"
"16",57,"0","0","0","1",0.025,4.925,"test","1"
"16",58,"0","0","0","1",0.025,4.95,"test","1"
"16",59,"0","0","0","1",0.025,4.975,"test","1"
"16",60,"0","0","0","1",0.025,5,"test","1"
"16",61,"0","1","0","0",0,5,"test","0"
"16",62,"0","0","0","1",0.025,5.025,"test","1"
"16",63,"0","0","0","1",0.025,5.05,"test","1"
"16",64,"0","0","0","1",0.025,5.075,"test","1"
"16",65,"0","0","0","1",0.025,5.1,"test","1"
"16",66,"0","1","0","0",0,5.1,"test","0"
"16",67,"0","1","0","0",0,5.1,"test","0"
"16",68,"0","0","0","1",0.025,5.125,"test","1"
"16",69,"0","0","0","1",0.025,5.15,"test","1"
"16",70,"0","1","1","1",0.025,5.175,"test","1"
"16",71,"0","1","1","1",0.025,5.2,"test","1"
"16",72,"0","1","1","1",0.025,5.225,"test","1"
"16",73,"0","1","1","1",0.025,5.25,"test","1"
"16",74,"0","0","0","1",0.025,5.275,"test","1"
"16",75,"0","0","0","1",0.025,5.3,"test","1"
"16",76,"0","0","0","1",0.025,5.325,"test","1"
"16",77,"0","0","0","1",0.025,5.35,"test","1"
"16",78,"0","1","1","1",0.025,5.375,"test","1"
"16",79,"0","1","0","0",0,5.375,"test","0"
"16",80,"0","0","1","0",0,5.375,"test","0"
"16",81,"0","0","1","0",0,5.375,"test","0"
"16",82,"0","1","1","1",0.025,5.4,"test","1"
"16",83,"0","0","0","1",0.025,5.425,"test","1"
"16",84,"0","0","0","1",0.025,5.45,"test","1"
"16",85,"0","1","0","0",0,5.45,"test","0"
"16",86,"0","1","0","0",0,5.45,"test","0"
"16",87,"0","1","1","1",0.025,5.475,"test","1"
"16",88,"0","1","1","1",0.025,5.5,"test","1"
"16",89,"0","0","0","1",0.025,5.525,"test","1"
"16",90,"0","1","0","0",0,5.525,"test","0"
"16",91,"0","1","1","1",0.025,5.55,"test","1"
"16",92,"0","0","0","1",0.025,5.575,"test","1"
"16",93,"0","1","1","1",0.025,5.6,"test","1"
"16",94,"0","0","0","1",0.025,5.625,"test","1"
"16",95,"0","0","0","1",0.025,5.65,"test","1"
"16",96,"0","1","1","1",0.025,5.675,"test","1"
"16",97,"0","0","0","1",0.025,5.7,"test","1"
"16",98,"0","0","0","1",0.025,5.725,"test","1"
"16",99,"0","0","0","1",0.025,5.75,"test","1"
"16",100,"0","0","0","1",0.025,5.775,"test","1"
"16",101,"1","0","1","0",0,5.775,"test","0"
"16",102,"1","1","0","0",0,5.775,"test","0"
"16",103,"1","1","0","0",0,5.775,"test","0"
"16",104,"1","0","0","1",0.025,5.8,"test","1"
"16",105,"1","0","0","1",0.025,5.825,"test","1"
"16",106,"1","0","1","0",0,5.825,"test","0"
"16",107,"1","1","0","0",0,5.825,"test","0"
"16",108,"1","1","0","0",0,5.825,"test","0"
"16",109,"1","1","1","1",0.025,5.85,"test","1"
"16",110,"1","1","0","0",0,5.85,"test","0"
"16",111,"1","0","1","0",0,5.85,"test","0"
"16",112,"1","1","1","1",0.025,5.875,"test","1"
"16",113,"1","1","1","1",0.025,5.9,"test","1"
"16",114,"1","1","1","1",0.025,5.925,"test","1"
"16",115,"1","1","0","0",0,5.925,"test","0"
"16",116,"1","0","1","0",0,5.925,"test","0"
"16",117,"1","0","1","0",0,5.925,"test","0"
"16",118,"1","1","0","0",0,5.925,"test","0"
"16",119,"1","0","1","0",0,5.925,"test","0"
"16",120,"1","1","1","1",0.025,5.95,"test","1"
"16",121,"1","0","0","1",0.025,5.975,"test","1"
"16",122,"1","1","0","0",0,5.975,"test","0"
"16",123,"1","1","1","1",0.025,6,"test","1"
"16",124,"1","0","1","0",0,6,"test","0"
"16",125,"1","0","1","0",0,6,"test","0"
"16",126,"1","0","0","1",0.025,6.025,"test","1"
"16",127,"1","0","1","0",0,6.025,"test","0"
"16",128,"1","0","1","0",0,6.025,"test","0"
"16",129,"1","0","1","0",0,6.025,"test","0"
"16",130,"1","0","0","1",0.025,6.05,"test","1"
"16",131,"1","0","1","0",0,6.05,"test","0"
"16",132,"1","1","0","0",0,6.05,"test","0"
"16",133,"1","0","0","1",0.025,6.075,"test","1"
"16",134,"1","1","0","0",0,6.075,"test","0"
"16",135,"1","1","0","0",0,6.075,"test","0"
"16",136,"1","0","0","1",0.025,6.1,"test","1"
"16",137,"1","0","1","0",0,6.1,"test","0"
"16",138,"1","0","0","1",0.025,6.125,"test","1"
"16",139,"1","1","0","0",0,6.125,"test","0"
"16",140,"1","0","1","0",0,6.125,"test","0"
"16",141,"1","1","0","0",0,6.125,"test","0"
"16",142,"1","1","1","1",0.025,6.15,"test","1"
"16",143,"1","1","1","1",0.025,6.175,"test","1"
"16",144,"1","1","1","1",0.025,6.2,"test","1"
"16",145,"1","1","0","0",0,6.2,"test","0"
"16",146,"1","0","1","0",0,6.2,"test","0"
"16",147,"1","0","1","0",0,6.2,"test","0"
"16",148,"1","1","1","1",0.025,6.225,"test","1"
"16",149,"1","0","1","0",0,6.225,"test","0"
"16",150,"1","1","0","0",0,6.225,"test","0"
"16",151,"1","0","1","0",0,6.225,"test","0"
"16",152,"1","1","1","1",0.025,6.25,"test","1"
"16",153,"1","0","1","0",0,6.25,"test","0"
"16",154,"1","1","1","1",0.025,6.275,"test","1"
"16",155,"1","1","1","1",0.025,6.3,"test","1"
"16",156,"1","0","1","0",0,6.3,"test","0"
"16",157,"1","1","1","1",0.025,6.325,"test","1"
"16",158,"1","0","1","0",0,6.325,"test","0"
"16",159,"1","0","1","0",0,6.325,"test","0"
"16",160,"1","1","0","0",0,6.325,"test","0"
"16",161,"1","0","1","0",0,6.325,"test","0"
"16",162,"1","0","1","0",0,6.325,"test","0"
"16",163,"1","0","0","1",0.025,6.35,"test","1"
"16",164,"1","1","0","0",0,6.35,"test","0"
"16",165,"1","0","1","0",0,6.35,"test","0"
"16",166,"1","0","0","1",0.025,6.375,"test","1"
"16",167,"1","0","0","1",0.025,6.4,"test","1"
"16",168,"1","0","0","1",0.025,6.425,"test","1"
"16",169,"1","0","0","1",0.025,6.45,"test","1"
"16",170,"1","1","0","0",0,6.45,"test","0"
"16",171,"1","1","0","0",0,6.45,"test","0"
"16",172,"1","0","0","1",0.025,6.475,"test","1"
"16",173,"1","1","1","1",0.025,6.5,"test","1"
"16",174,"1","0","0","1",0.025,6.525,"test","1"
"16",175,"1","1","1","1",0.025,6.55,"test","1"
"16",176,"1","0","0","1",0.025,6.575,"test","1"
"16",177,"1","1","1","1",0.025,6.6,"test","1"
"16",178,"1","1","1","1",0.025,6.625,"test","1"
"16",179,"1","0","0","1",0.025,6.65,"test","1"
"16",180,"1","1","1","1",0.025,6.675,"test","1"
"16",181,"1","0","0","1",0.025,6.7,"test","1"
"16",182,"1","0","0","1",0.025,6.725,"test","1"
"16",183,"1","1","1","1",0.025,6.75,"test","1"
"16",184,"1","1","1","1",0.025,6.775,"test","1"
"16",185,"1","0","1","0",0,6.775,"test","0"
"16",186,"1","1","1","1",0.025,6.8,"test","1"
"16",187,"1","1","1","1",0.025,6.825,"test","1"
"16",188,"1","0","0","1",0.025,6.85,"test","1"
"16",189,"1","1","1","1",0.025,6.875,"test","1"
"16",190,"1","1","1","1",0.025,6.9,"test","1"
"16",191,"1","0","0","1",0.025,6.925,"test","1"
"16",192,"1","1","1","1",0.025,6.95,"test","1"
"16",193,"1","0","0","1",0.025,6.975,"test","1"
"16",194,"1","1","1","1",0.025,7,"test","1"
"16",195,"1","1","1","1",0.025,7.025,"test","1"
"16",196,"1","1","1","1",0.025,7.05,"test","1"
"16",197,"1","1","1","1",0.025,7.075,"test","1"
"16",198,"1","0","1","0",0,7.075,"test","0"
"16",199,"1","0","1","0",0,7.075,"test","0"
"16",200,"1","1","1","1",0.025,7.1,"test","1"
"17",1,"0","1","1","1",0.025,4.025,"test","1"
"17",2,"0","1","1","1",0.025,4.05,"test","1"
"17",3,"0","1","1","1",0.025,4.075,"test","1"
"17",4,"0","1","1","1",0.025,4.1,"test","1"
"17",5,"0","0","1","0",0,4.1,"test","0"
"17",6,"0","1","0","0",0,4.1,"test","0"
"17",7,"0","1","1","1",0.025,4.125,"test","1"
"17",8,"0","1","1","1",0.025,4.15,"test","1"
"17",9,"0","1","0","0",0,4.15,"test","0"
"17",10,"0","0","1","0",0,4.15,"test","0"
"17",11,"0","1","1","1",0.025,4.175,"test","1"
"17",12,"0","0","0","1",0.025,4.2,"test","1"
"17",13,"0","1","0","0",0,4.2,"test","0"
"17",14,"0","1","1","1",0.025,4.225,"test","1"
"17",15,"0","0","0","1",0.025,4.25,"test","1"
"17",16,"0","0","1","0",0,4.25,"test","0"
"17",17,"0","1","1","1",0.025,4.275,"test","1"
"17",18,"0","0","0","1",0.025,4.3,"test","1"
"17",19,"0","0","0","1",0.025,4.325,"test","1"
"17",20,"0","0","0","1",0.025,4.35,"test","1"
"17",21,"0","0","1","0",0,4.35,"test","0"
"17",22,"0","0","0","1",0.025,4.375,"test","1"
"17",23,"0","1","1","1",0.025,4.4,"test","1"
"17",24,"0","0","0","1",0.025,4.425,"test","1"
"17",25,"0","1","1","1",0.025,4.45,"test","1"
"17",26,"0","1","1","1",0.025,4.475,"test","1"
"17",27,"0","1","1","1",0.025,4.5,"test","1"
"17",28,"0","1","0","0",0,4.5,"test","0"
"17",29,"0","0","0","1",0.025,4.525,"test","1"
"17",30,"0","0","0","1",0.025,4.55,"test","1"
"17",31,"0","0","0","1",0.025,4.575,"test","1"
"17",32,"0","1","0","0",0,4.575,"test","0"
"17",33,"0","0","0","1",0.025,4.6,"test","1"
"17",34,"0","1","1","1",0.025,4.625,"test","1"
"17",35,"0","0","0","1",0.025,4.65,"test","1"
"17",36,"0","1","1","1",0.025,4.675,"test","1"
"17",37,"0","0","0","1",0.025,4.7,"test","1"
"17",38,"0","1","1","1",0.025,4.725,"test","1"
"17",39,"0","1","1","1",0.025,4.75,"test","1"
"17",40,"0","1","1","1",0.025,4.775,"test","1"
"17",41,"0","1","1","1",0.025,4.8,"test","1"
"17",42,"0","1","1","1",0.025,4.825,"test","1"
"17",43,"0","0","0","1",0.025,4.85,"test","1"
"17",44,"0","1","0","0",0,4.85,"test","0"
"17",45,"0","1","0","0",0,4.85,"test","0"
"17",46,"0","0","1","0",0,4.85,"test","0"
"17",47,"0","0","0","1",0.025,4.875,"test","1"
"17",48,"0","0","0","1",0.025,4.9,"test","1"
"17",49,"0","0","0","1",0.025,4.925,"test","1"
"17",50,"0","0","0","1",0.025,4.95,"test","1"
"17",51,"0","1","0","0",0,4.95,"test","0"
"17",52,"0","0","0","1",0.025,4.975,"test","1"
"17",53,"0","0","1","0",0,4.975,"test","0"
"17",54,"0","1","1","1",0.025,5,"test","1"
"17",55,"0","1","1","1",0.025,5.025,"test","1"
"17",56,"0","0","0","1",0.025,5.05,"test","1"
"17",57,"0","1","1","1",0.025,5.075,"test","1"
"17",58,"0","0","1","0",0,5.075,"test","0"
"17",59,"0","0","1","0",0,5.075,"test","0"
"17",60,"0","1","0","0",0,5.075,"test","0"
"17",61,"0","0","1","0",0,5.075,"test","0"
"17",62,"0","0","0","1",0.025,5.1,"test","1"
"17",63,"0","0","0","1",0.025,5.125,"test","1"
"17",64,"0","1","1","1",0.025,5.15,"test","1"
"17",65,"0","0","0","1",0.025,5.175,"test","1"
"17",66,"0","1","0","0",0,5.175,"test","0"
"17",67,"0","0","1","0",0,5.175,"test","0"
"17",68,"0","0","0","1",0.025,5.2,"test","1"
"17",69,"0","1","1","1",0.025,5.225,"test","1"
"17",70,"0","0","0","1",0.025,5.25,"test","1"
"17",71,"0","1","1","1",0.025,5.275,"test","1"
"17",72,"0","1","1","1",0.025,5.3,"test","1"
"17",73,"0","1","0","0",0,5.3,"test","0"
"17",74,"0","0","1","0",0,5.3,"test","0"
"17",75,"0","0","0","1",0.025,5.325,"test","1"
"17",76,"0","0","0","1",0.025,5.35,"test","1"
"17",77,"0","1","0","0",0,5.35,"test","0"
"17",78,"0","0","0","1",0.025,5.375,"test","1"
"17",79,"0","0","0","1",0.025,5.4,"test","1"
"17",80,"0","1","0","0",0,5.4,"test","0"
"17",81,"0","0","0","1",0.025,5.425,"test","1"
"17",82,"0","0","0","1",0.025,5.45,"test","1"
"17",83,"0","1","0","0",0,5.45,"test","0"
"17",84,"0","1","0","0",0,5.45,"test","0"
"17",85,"0","0","0","1",0.025,5.475,"test","1"
"17",86,"0","0","1","0",0,5.475,"test","0"
"17",87,"0","0","0","1",0.025,5.5,"test","1"
"17",88,"0","0","0","1",0.025,5.525,"test","1"
"17",89,"0","1","0","0",0,5.525,"test","0"
"17",90,"0","1","1","1",0.025,5.55,"test","1"
"17",91,"0","0","0","1",0.025,5.575,"test","1"
"17",92,"0","0","0","1",0.025,5.6,"test","1"
"17",93,"0","1","1","1",0.025,5.625,"test","1"
"17",94,"0","1","1","1",0.025,5.65,"test","1"
"17",95,"0","1","1","1",0.025,5.675,"test","1"
"17",96,"0","0","1","0",0,5.675,"test","0"
"17",97,"0","1","1","1",0.025,5.7,"test","1"
"17",98,"0","1","1","1",0.025,5.725,"test","1"
"17",99,"0","0","1","0",0,5.725,"test","0"
"17",100,"0","1","1","1",0.025,5.75,"test","1"
"17",101,"1","0","1","0",0,5.75,"test","0"
"17",102,"1","0","0","1",0.025,5.775,"test","1"
"17",103,"1","1","0","0",0,5.775,"test","0"
"17",104,"1","0","1","0",0,5.775,"test","0"
"17",105,"1","1","0","0",0,5.775,"test","0"
"17",106,"1","0","1","0",0,5.775,"test","0"
"17",107,"1","1","0","0",0,5.775,"test","0"
"17",108,"1","0","1","0",0,5.775,"test","0"
"17",109,"1","0","1","0",0,5.775,"test","0"
"17",110,"1","1","0","0",0,5.775,"test","0"
"17",111,"1","0","0","1",0.025,5.8,"test","1"
"17",112,"1","0","0","1",0.025,5.825,"test","1"
"17",113,"1","1","0","0",0,5.825,"test","0"
"17",114,"1","1","0","0",0,5.825,"test","0"
"17",115,"1","0","1","0",0,5.825,"test","0"
"17",116,"1","0","0","1",0.025,5.85,"test","1"
"17",117,"1","0","1","0",0,5.85,"test","0"
"17",118,"1","1","0","0",0,5.85,"test","0"
"17",119,"1","0","1","0",0,5.85,"test","0"
"17",120,"1","0","0","1",0.025,5.875,"test","1"
"17",121,"1","0","1","0",0,5.875,"test","0"
"17",122,"1","0","0","1",0.025,5.9,"test","1"
"17",123,"1","1","0","0",0,5.9,"test","0"
"17",124,"1","1","1","1",0.025,5.925,"test","1"
"17",125,"1","0","1","0",0,5.925,"test","0"
"17",126,"1","0","0","1",0.025,5.95,"test","1"
"17",127,"1","1","0","0",0,5.95,"test","0"
"17",128,"1","0","0","1",0.025,5.975,"test","1"
"17",129,"1","1","0","0",0,5.975,"test","0"
"17",130,"1","0","0","1",0.025,6,"test","1"
"17",131,"1","1","1","1",0.025,6.025,"test","1"
"17",132,"1","1","0","0",0,6.025,"test","0"
"17",133,"1","1","1","1",0.025,6.05,"test","1"
"17",134,"1","0","1","0",0,6.05,"test","0"
"17",135,"1","1","1","1",0.025,6.075,"test","1"
"17",136,"1","1","1","1",0.025,6.1,"test","1"
"17",137,"1","1","1","1",0.025,6.125,"test","1"
"17",138,"1","0","0","1",0.025,6.15,"test","1"
"17",139,"1","1","1","1",0.025,6.175,"test","1"
"17",140,"1","1","1","1",0.025,6.2,"test","1"
"17",141,"1","0","0","1",0.025,6.225,"test","1"
"17",142,"1","1","1","1",0.025,6.25,"test","1"
"17",143,"1","1","1","1",0.025,6.275,"test","1"
"17",144,"1","0","0","1",0.025,6.3,"test","1"
"17",145,"1","1","1","1",0.025,6.325,"test","1"
"17",146,"1","0","1","0",0,6.325,"test","0"
"17",147,"1","0","1","0",0,6.325,"test","0"
"17",148,"1","1","1","1",0.025,6.35,"test","1"
"17",149,"1","0","0","1",0.025,6.375,"test","1"
"17",150,"1","0","1","0",0,6.375,"test","0"
"17",151,"1","0","1","0",0,6.375,"test","0"
"17",152,"1","0","0","1",0.025,6.4,"test","1"
"17",153,"1","1","0","0",0,6.4,"test","0"
"17",154,"1","1","0","0",0,6.4,"test","0"
"17",155,"1","1","1","1",0.025,6.425,"test","1"
"17",156,"1","1","0","0",0,6.425,"test","0"
"17",157,"1","1","1","1",0.025,6.45,"test","1"
"17",158,"1","1","0","0",0,6.45,"test","0"
"17",159,"1","1","0","0",0,6.45,"test","0"
"17",160,"1","0","1","0",0,6.45,"test","0"
"17",161,"1","1","0","0",0,6.45,"test","0"
"17",162,"1","0","1","0",0,6.45,"test","0"
"17",163,"1","1","0","0",0,6.45,"test","0"
"17",164,"1","1","0","0",0,6.45,"test","0"
"17",165,"1","0","1","0",0,6.45,"test","0"
"17",166,"1","1","0","0",0,6.45,"test","0"
"17",167,"1","1","0","0",0,6.45,"test","0"
"17",168,"1","1","1","1",0.025,6.475,"test","1"
"17",169,"1","1","1","1",0.025,6.5,"test","1"
"17",170,"1","1","1","1",0.025,6.525,"test","1"
"17",171,"1","0","1","0",0,6.525,"test","0"
"17",172,"1","1","1","1",0.025,6.55,"test","1"
"17",173,"1","0","1","0",0,6.55,"test","0"
"17",174,"1","1","1","1",0.025,6.575,"test","1"
"17",175,"1","1","1","1",0.025,6.6,"test","1"
"17",176,"1","0","1","0",0,6.6,"test","0"
"17",177,"1","0","0","1",0.025,6.625,"test","1"
"17",178,"1","1","0","0",0,6.625,"test","0"
"17",179,"1","0","0","1",0.025,6.65,"test","1"
"17",180,"1","0","0","1",0.025,6.675,"test","1"
"17",181,"1","1","0","0",0,6.675,"test","0"
"17",182,"1","0","0","1",0.025,6.7,"test","1"
"17",183,"1","1","0","0",0,6.7,"test","0"
"17",184,"1","1","1","1",0.025,6.725,"test","1"
"17",185,"1","1","1","1",0.025,6.75,"test","1"
"17",186,"1","0","0","1",0.025,6.775,"test","1"
"17",187,"1","0","1","0",0,6.775,"test","0"
"17",188,"1","1","1","1",0.025,6.8,"test","1"
"17",189,"1","1","1","1",0.025,6.825,"test","1"
"17",190,"1","0","1","0",0,6.825,"test","0"
"17",191,"1","1","1","1",0.025,6.85,"test","1"
"17",192,"1","0","0","1",0.025,6.875,"test","1"
"17",193,"1","0","0","1",0.025,6.9,"test","1"
"17",194,"1","0","0","1",0.025,6.925,"test","1"
"17",195,"1","0","0","1",0.025,6.95,"test","1"
"17",196,"1","1","1","1",0.025,6.975,"test","1"
